CustomerID,requency,frequency,monetary,cluster
14422.0,0,2906,4263.64,1
14423.0,217,120,265.2,2
14424.0,17,48,322.08,1
14426.0,18,3059,5044.439999999998,1
14427.0,49,228,363.34000000000003,1
14428.0,6,444,1259.5200000000007,1
14431.0,298,138,542.9599999999999,3
14432.0,9,2070,2255.5099999999984,1
14434.0,21,368,1372.8,1
14436.0,98,129,89.06,1
14437.0,142,61,169.4,2
14438.0,305,82,131.9,3
14439.0,319,526,2661.24,3
14440.0,7,588,2357.6800000000003,1
14441.0,0,462,1880.6400000000012,1
14442.0,1,489,1635.0200000000002,1
14443.0,53,945,1439.5200000000007,1
14446.0,0,933,1039.5800000000008,1
14447.0,18,571,1163.2300000000005,1
14448.0,8,104,375.35,1
14449.0,18,757,907.0999999999999,1
14450.0,180,241,483.25,2
14451.0,59,389,662.5900000000001,1
14452.0,10,119,264.44000000000005,1
14453.0,189,49,119.93000000000002,2
14456.0,4,2915,3077.1699999999983,1
14457.0,310,88,113.64,3
14459.0,154,760,1837.9199999999996,2
14460.0,109,893,485.34,1
14461.0,147,766,2103.059999999999,2
14462.0,63,996,2042.1400000000006,1
14463.0,97,179,529.62,1
14465.0,246,405,1058.6200000000008,3
14466.0,28,1006,2272.4000000000015,1
14467.0,17,278,598.7599999999999,1
14470.0,11,193,461.19000000000005,1
14472.0,103,1160,1936.8400000000013,1
14473.0,73,88,234.34,1
14474.0,42,141,557.6100000000001,1
14475.0,71,466,1051.8799999999999,1
14476.0,256,132,215.7,3
14477.0,19,721,1311.39,1
14479.0,253,117,316.24999999999994,3
14480.0,10,143,279.05,1
14481.0,164,489,636.5100000000001,2
14482.0,17,1646,2068.150000000001,1
14483.0,149,99,145.00000000000003,2
14484.0,49,210,321.91999999999996,1
14485.0,38,71,165.75000000000003,1
14487.0,26,736,1209.0800000000002,1
14488.0,50,805,1081.13,1
14489.0,206,299,463.38000000000005,2
14491.0,174,139,340.93,2
14493.0,6,1291,2403.6400000000003,1
14494.0,25,92,139.56,1
14495.0,50,62,123.79999999999998,1
14496.0,311,159,538.8100000000001,3
14497.0,300,237,493.26999999999987,3
14498.0,42,1098,1957.3200000000004,1
14499.0,25,501,815.32,1
14500.0,87,117,356.85,1
14501.0,63,203,312.11,1
14502.0,19,1513,2590.3199999999997,1
14503.0,2,2004,3543.2600000000016,1
14504.0,46,308,673.2599999999995,1
14505.0,16,2775,5992.579999999985,1
14506.0,16,730,2012.1700000000012,1
14507.0,23,612,1398.1799999999994,1
14508.0,21,131,276.41999999999996,1
14511.0,10,796,1362.2099999999998,1
14512.0,187,122,275.28,2
14513.0,100,367,472.69,1
14514.0,60,589,1055.35,1
14515.0,17,1134,2102.0899999999997,1
14517.0,32,91,330.45,1
14518.0,63,278,174.37,1
14520.0,1,146,270.6,1
14522.0,23,525,974.54,1
14523.0,107,251,241.09000000000003,1
14524.0,31,676,1867.6800000000007,1
14525.0,8,2730,4443.029999999994,1
14527.0,2,2129,9306.259999999967,1
14528.0,36,278,364.22,1
14529.0,59,348,620.0399999999998,1
14530.0,25,1410,2925.910000000001,1
14532.0,235,284,932.8499999999997,3
14533.0,24,5261,2086.8200000000006,1
14534.0,2,2169,4818.749999999998,1
14535.0,58,1837,2887.2900000000054,1
14536.0,259,40,171.8,3
14537.0,57,120,355.5600000000001,1
14538.0,64,155,388.2499999999999,1
14539.0,15,428,537.48,1
14540.0,9,421,996.26,1
14541.0,58,647,1461.6499999999999,1
14542.0,185,19,103.25000000000001,2
14543.0,3,758,4344.489999999999,1
14544.0,23,1543,2024.4500000000005,1
14546.0,3,1347,2669.160000000002,1
14547.0,3,2678,4028.3399999999992,1
14548.0,150,256,652.8,2
14549.0,310,136,289.2399999999999,3
14550.0,10,394,765.6200000000001,1
14551.0,17,106,186.23000000000002,1
14552.0,151,91,165.07000000000005,2
14553.0,18,493,859.27,1
14554.0,9,1478,2381.040000000002,1
14555.0,56,130,324.14000000000004,1
14557.0,63,1020,1576.7600000000002,1
14560.0,6,1297,2301.3600000000015,1
14561.0,75,1014,1080.7600000000004,1
14562.0,3,1998,5440.319999999998,1
14565.0,95,1548,3124.4700000000016,1
14566.0,110,800,1432.0,1
14567.0,34,414,1536.2600000000007,1
14569.0,0,79,227.39,1
14570.0,280,95,218.05999999999992,3
14572.0,2,1431,2861.990000000001,1
14573.0,179,550,1703.120000000002,2
14576.0,371,12,35.400000000000006,3
14577.0,12,353,859.7100000000011,1
14578.0,2,240,168.63,1
14581.0,16,217,138.6,1
14582.0,40,73,114.11,1
14583.0,5,792,1052.5500000000004,1
14584.0,168,387,1055.2599999999998,2
14585.0,49,91,157.05,1
14586.0,226,652,340.55999999999995,2
14587.0,18,763,1604.0400000000009,1
14589.0,371,5,39.75,3
14591.0,14,1297,1447.140000000001,1
14592.0,34,415,570.4599999999998,1
14593.0,21,332,617.9900000000001,1
14594.0,6,185,379.82999999999987,1
14595.0,19,978,1740.6000000000001,1
14597.0,10,577,883.1500000000002,1
14598.0,43,189,221.97000000000003,1
14600.0,305,125,393.3299999999999,3
14601.0,10,168,213.96000000000004,1
14603.0,274,400,660.0,3
14606.0,0,6470,12599.450000000073,1
14607.0,15,15534,21797.9,1
14608.0,3,437,1785.1499999999999,1
14609.0,71,7026,601.5600000000001,1
14616.0,242,104,406.08000000000004,3
14618.0,8,267,568.29,1
14619.0,238,159,409.36999999999995,3
14620.0,203,240,432.2799999999999,2
14621.0,0,999,1810.9599999999998,1
14622.0,184,146,320.58,2
14623.0,31,421,909.1499999999999,1
14624.0,56,162,225.84999999999997,1
14625.0,184,340,950.78,2
14626.0,8,1419,2825.4699999999993,1
14627.0,311,5,21.849999999999998,3
14628.0,90,272,671.96,1
14629.0,3,384,978.8100000000001,1
14631.0,50,622,1006.9799999999998,1
14632.0,262,96,114.55999999999999,3
14633.0,265,96,344.9000000000001,3
14636.0,35,241,609.8500000000001,1
14638.0,50,166,443.6,1
14639.0,51,1434,3016.640000000003,1
14640.0,15,943,2208.0099999999993,1
14641.0,21,90,110.46,1
14642.0,58,76,96.12,1
14643.0,169,875,719.01,2
14644.0,8,264,881.0600000000001,1
14645.0,156,381,597.09,2
14646.0,1,198263,280923.01999999984,1
14647.0,200,95,243.21999999999994,2
14649.0,4,1018,1417.2899999999997,1
14651.0,66,344,654.5999999999998,1
14652.0,76,53,114.18000000000002,1
14653.0,0,950,1947.5499999999997,1
14655.0,3,1090,1934.31,1
14656.0,168,120,291.04999999999984,2
14657.0,17,467,858.1700000000001,1
14658.0,4,47,247.14999999999998,1
14659.0,8,1207,2603.330000000001,1
14660.0,86,228,285.73999999999995,1
14661.0,26,35,107.95,1
14662.0,28,602,771.1700000000003,1
14664.0,19,466,637.89,1
14665.0,60,980,2413.0199999999995,1
14666.0,23,161,195.24999999999997,1
14667.0,10,5388,9251.200000000004,1
14669.0,241,775,1269.9900000000002,3
14670.0,279,337,411.5300000000001,3
14672.0,234,454,765.55,3
14673.0,2,1004,1736.3999999999994,1
14675.0,15,341,604.7499999999999,1
14676.0,30,2502,2553.24,1
14679.0,371,1,2.55,3
14680.0,24,14478,30575.88000000001,1
14681.0,70,76,498.95,1
14682.0,187,80,52.0,2
14684.0,25,853,1236.2800000000013,1
14687.0,106,470,628.3799999999999,1
14688.0,7,4020,6154.359999999999,1
14689.0,208,76,112.80000000000001,2
14690.0,43,177,384.78999999999996,1
14691.0,30,707,2114.3299999999995,1
14692.0,136,275,601.0500000000001,2
14693.0,264,34,172.9,3
14696.0,3,1634,2086.9300000000003,1
14697.0,217,181,188.60999999999996,2
14698.0,1,615,1250.7600000000014,1
14699.0,213,77,109.12999999999998,2
14700.0,31,1342,2235.2999999999997,1
14701.0,10,955,2612.519999999999,1
14702.0,0,1464,3333.639999999998,1
14703.0,14,183,318.1699999999999,1
14704.0,10,1082,1546.9099999999999,1
14705.0,198,100,179.0,2
14708.0,2,627,1156.0699999999997,1
14709.0,14,2486,4930.940000000007,1
14710.0,13,378,606.1300000000002,1
14711.0,9,990,2899.399999999997,1
14712.0,28,315,917.07,1
14713.0,8,1617,2668.4599999999996,1
14714.0,23,229,160.19,1
14715.0,24,521,867.3800000000001,1
14716.0,42,604,329.6799999999999,1
14719.0,1,1033,1612.0800000000008,1
14720.0,5,219,663.8100000000003,1
14722.0,146,120,187.91999999999996,2
14723.0,9,695,1158.3,1
14725.0,24,593,718.08,1
14727.0,273,62,268.58,3
14729.0,373,197,313.48999999999995,3
14730.0,0,1132,2005.0600000000063,1
14731.0,46,256,380.0199999999999,1
14732.0,7,1408,2718.64,1
14733.0,8,3803,9720.279999999997,1
14735.0,3,2368,6323.69,1
14737.0,3,345,1164.55,1
14738.0,38,626,1338.9599999999998,1
14739.0,1,3823,3905.46,1
14740.0,190,741,1473.2099999999996,2
14741.0,11,841,1400.3400000000004,1
14744.0,15,629,1111.43,1
14745.0,112,1056,1273.3600000000001,1
14747.0,247,86,362.09999999999997,3
14748.0,28,1254,1519.7099999999998,1
14752.0,43,260,389.63999999999993,1
14753.0,86,211,563.15,1
14754.0,44,486,638.0500000000001,1
14755.0,9,2221,5055.1799999999985,1
14756.0,14,416,738.9599999999998,1
14757.0,74,160,420.5,1
14758.0,144,419,1484.0599999999995,2
14759.0,4,569,1625.9699999999993,1
14760.0,293,52,124.60000000000001,3
14761.0,58,118,255.90000000000003,1
14762.0,263,341,300.52,3
14764.0,43,205,306.05,1
14765.0,28,135,254.10999999999996,1
14766.0,7,1375,2523.67,1
14768.0,16,70,245.70000000000002,1
14769.0,2,7466,10707.900000000007,1
14770.0,231,490,876.4199999999997,3
14772.0,111,82,139.26,1
14775.0,57,1174,1011.9,1
14776.0,50,3580,2881.0199999999973,1
14777.0,3,9,17.45,1
14778.0,126,306,730.8599999999999,1
14779.0,280,84,386.1499999999999,3
14780.0,54,310,447.67999999999995,1
14782.0,319,114,200.10000000000002,3
14784.0,25,237,289.99,1
14785.0,9,84,77.4,1
14788.0,6,421,679.4399999999998,1
14789.0,28,116,197.64000000000001,1
14790.0,16,699,745.0600000000001,1
14792.0,63,4,12.4,1
14793.0,3,94,243.84,1
14794.0,2,677,1367.7099999999996,1
14795.0,165,17,131.45,2
14796.0,0,6108,8205.469999999972,1
14798.0,52,150,173.74,1
14799.0,50,146,157.7,1
14800.0,47,3676,4443.1399999999985,1
14801.0,60,175,193.1399999999999,1
14803.0,161,370,845.5500000000002,2
14804.0,8,121,353.2699999999999,1
14805.0,14,115,554.65,1
14806.0,74,330,193.39000000000004,1
14808.0,39,2240,3306.9699999999975,1
14810.0,40,1016,2087.879999999999,1
14813.0,369,67,155.42999999999998,3
14815.0,36,744,778.5,1
14816.0,196,5,271.85,2
14817.0,199,655,1110.3399999999997,2
14818.0,73,324,657.8,1
14819.0,63,109,272.06999999999994,1
14820.0,20,253,507.2900000000001,1
14821.0,366,20,48.800000000000004,3
14823.0,179,88,321.4299999999999,2
14824.0,9,525,1127.7100000000003,1
14825.0,3,991,2226.9099999999985,1
14828.0,196,2172,2139.76,2
14829.0,28,490,750.4499999999999,1
14830.0,52,169,197.13,1
14834.0,17,737,1742.2500000000002,1
14836.0,9,45,102.44999999999999,1
14837.0,89,1442,1657.800000000001,1
14840.0,267,31,62.85,3
14841.0,52,1778,3295.7599999999993,1
14842.0,34,1186,3192.580000000001,1
14844.0,63,1833,3189.8099999999995,1
14847.0,148,120,309.4,2
14849.0,21,5732,7956.799999999996,1
14850.0,311,301,373.3499999999999,3
14851.0,22,325,511.34999999999985,1
14852.0,57,1747,2836.6899999999982,1
14853.0,8,83,488.54999999999995,1
14854.0,77,1842,2769.7700000000004,1
14855.0,118,267,645.6500000000001,1
14856.0,35,714,1311.3800000000006,1
14857.0,59,473,1180.5899999999997,1
14859.0,12,673,1355.4399999999991,1
14860.0,8,234,172.02,1
14861.0,51,117,125.79000000000002,1
14862.0,25,772,841.2000000000002,1
14863.0,28,132,266.76,1
14865.0,6,108,52.2,1
14866.0,10,6935,14582.350000000006,1
14867.0,185,329,719.2300000000001,2
14868.0,2,1411,2967.540000000002,1
14869.0,3,551,729.45,1
14870.0,261,119,327.24999999999994,3
14871.0,2,185,522.3799999999997,1
14873.0,209,168,519.68,2
14875.0,8,562,1481.9200000000003,1
14878.0,12,802,1485.5400000000006,1
14880.0,76,373,706.1900000000002,1
14881.0,19,316,255.4,1
14882.0,26,158,589.7,1
14883.0,18,791,766.5400000000002,1
14885.0,131,724,765.3199999999999,1
14886.0,252,160,364.80000000000007,3
14887.0,78,1100,1862.0,1
14888.0,206,184,369.2,2
14889.0,335,90,135.9,3
14890.0,253,51,125.65,3
14891.0,147,505,554.38,2
14893.0,9,799,1237.8500000000004,1
14894.0,84,265,655.7499999999999,1
14895.0,7,4879,11257.160000000007,1
14896.0,204,279,468.77,2
14897.0,7,468,1366.38,1
14898.0,22,1032,1378.7199999999998,1
14901.0,10,663,1427.5900000000004,1
14902.0,20,227,351.21,1
14903.0,20,1581,2876.78,1
14904.0,1,1985,1025.4399999999998,1
14905.0,153,300,632.4000000000001,2
14907.0,2,1696,3523.3499999999976,1
14908.0,73,132,277.79999999999995,1
14910.0,2,255,478.8400000000001,1
14911.0,0,83850,155077.49999999886,1
14912.0,16,972,894.1799999999998,1
14913.0,35,1743,1227.4300000000005,1
14915.0,85,119,356.13,1
14916.0,70,1140,1273.1199999999997,1
14918.0,115,675,1610.1499999999996,1
14920.0,212,509,977.77,2
14921.0,29,953,1316.0700000000004,1
14923.0,50,418,749.0999999999998,1
14924.0,245,64,310.05,3
14929.0,31,136,223.88,1
14930.0,108,1166,2372.860000000001,1
14931.0,4,418,1550.6799999999998,1
14932.0,365,80,363.53,3
14934.0,72,1043,1893.0400000000004,1
14935.0,296,935,1784.7099999999998,3
14936.0,8,4087,8156.619999999999,1
14937.0,56,485,1626.13,1
14944.0,29,2829,5957.550000000002,1
14946.0,13,22,100.9,1
14947.0,71,179,290.82000000000005,1
14948.0,22,685,1137.37,1
14950.0,8,137,381.15,1
14951.0,78,311,311.69000000000005,1
14952.0,45,3415,8286.19,1
14953.0,24,225,289.82,1
14954.0,11,127,336.16999999999985,1
14957.0,252,34,58.49000000000001,3
14958.0,146,129,499.6799999999999,2
14959.0,58,497,705.87,1
14960.0,7,221,221.26999999999992,1
14961.0,10,3724,7082.7800000000025,1
14962.0,270,44,126.70000000000002,3
14963.0,9,1176,1487.8000000000013,1
14964.0,246,143,206.21,3
14965.0,95,365,598.9999999999999,1
14966.0,14,187,191.3199999999999,1
14967.0,49,140,463.8,1
14968.0,29,127,147.59,1
14970.0,67,250,1592.06,1
14971.0,34,644,1116.5699999999993,1
14972.0,127,28,114.77000000000002,1
14973.0,106,369,1314.45,1
14974.0,36,44,114.39,1
14975.0,56,380,279.94,1
14976.0,56,238,815.8599999999997,1
14978.0,71,525,1931.4200000000028,1
14981.0,245,97,102.11999999999998,3
14984.0,18,60,213.26999999999998,1
14985.0,197,260,296.7499999999999,2
14987.0,15,128,326.4,1
14988.0,211,141,334.54,2
14995.0,38,103,233.23000000000005,1
14997.0,45,1138,551.4200000000001,1
14998.0,169,270,429.8699999999999,2
15000.0,47,218,490.52,1
15002.0,115,862,1641.7599999999998,1
15004.0,146,630,1246.3199999999995,2
15005.0,15,4290,6452.64999999999,1
15006.0,50,302,502.08999999999975,1
15007.0,158,69,156.91000000000003,2
15009.0,11,642,1261.7799999999997,1
15010.0,35,184,308.94000000000005,1
15012.0,53,231,423.0399999999996,1
15014.0,42,151,260.16999999999996,1
15016.0,172,76,170.04,2
15017.0,33,63,125.58000000000003,1
15018.0,38,190,536.16,1
15019.0,266,159,265.9999999999999,3
15021.0,8,865,1957.3600000000029,1
15022.0,11,543,905.0399999999995,1
15023.0,2,2879,6842.35999999999,1
15024.0,9,920,1661.3300000000006,1
15025.0,32,189,377.01,1
15026.0,79,285,469.0,1
15027.0,30,567,1080.3499999999997,1
15028.0,7,459,627.13,1
15030.0,71,372,518.28,1
15031.0,3,401,668.14,1
15032.0,255,3268,5454.0999999999985,3
15033.0,4,1698,2602.320000000001,1
15034.0,15,2433,4339.559999999997,1
15035.0,89,245,252.72999999999996,1
15036.0,71,327,465.55,1
15038.0,42,247,745.3899999999996,1
15039.0,9,9227,20042.43999999997,1
15041.0,169,104,180.35000000000002,2
15042.0,198,30,135.93,2
15043.0,30,300,537.0,1
15044.0,18,2804,7771.079999999996,1
15045.0,151,122,837.6600000000001,2
15046.0,8,3595,5363.530000000002,1
15047.0,269,222,343.62,3
15048.0,64,207,387.52999999999986,1
15049.0,273,63,121.17000000000002,3
15050.0,24,1264,1837.0100000000002,1
15051.0,22,1011,1391.6100000000001,1
15052.0,318,82,215.78,3
15053.0,4,986,697.79,1
15054.0,11,198,302.09999999999997,1
15057.0,274,668,1489.5,3
15058.0,24,1069,2124.9900000000025,1
15059.0,40,606,1349.6200000000008,1
15060.0,7,263,303.0899999999999,1
15061.0,3,29250,54839.540000000015,1
15062.0,70,763,987.8599999999999,1
15063.0,212,56,370.79999999999995,2
15065.0,37,1411,3180.2800000000007,1
15066.0,31,355,1026.5900000000001,1
15067.0,77,954,1744.7600000000004,1
15068.0,45,364,553.3599999999998,1
15069.0,178,520,1109.5300000000007,2
15070.0,372,36,106.2,3
15071.0,93,269,982.0699999999997,1
15073.0,9,705,1474.3899999999996,1
15074.0,104,455,748.8700000000002,1
15075.0,77,447,773.0300000000002,1
15076.0,172,571,880.8500000000004,2
15078.0,6,5141,9862.87000000002,1
15079.0,212,390,897.56,2
15081.0,21,192,522.2499999999999,1
15083.0,256,38,88.19999999999999,3
15087.0,281,470,306.94,3
15088.0,20,463,1179.8700000000001,1
15089.0,9,1359,2420.8400000000024,1
15090.0,307,208,381.32000000000005,3
15091.0,53,349,484.46,1
15092.0,214,135,457.80999999999995,2
15093.0,17,3787,4783.899999999997,1
15095.0,103,1081,1376.4999999999998,1
15096.0,42,120,219.39,1
15097.0,3,170,248.07999999999996,1
15098.0,181,182,79183.5,2
15099.0,83,343,410.48,1
15100.0,329,102,1116.8999999999999,3
15101.0,8,243,325.03,1
15103.0,30,329,703.3599999999998,1
15104.0,166,639,1052.3400000000001,2
15105.0,17,1211,2298.930000000001,1
15106.0,17,1218,1437.3100000000002,1
15107.0,310,178,391.34,3
15108.0,141,501,1308.7500000000002,2
15109.0,240,135,506.15,3
15110.0,23,252,1021.95,1
15111.0,28,710,1567.4799999999998,1
15113.0,9,2410,3779.250000000001,1
15114.0,29,3096,2760.5599999999977,1
15115.0,17,157,340.11000000000007,1
15116.0,17,648,1352.7500000000002,1
15117.0,14,1949,1553.4300000000003,1
15118.0,133,1440,244.8,1
15119.0,245,88,266.4,3
15120.0,129,300,373.8199999999999,1
15121.0,49,199,457.71999999999997,1
15122.0,84,812,1655.4299999999992,1
15123.0,6,1195,2199.309999999999,1
15124.0,22,233,184.19,1
15125.0,24,6395,11939.91,1
15127.0,65,251,406.53000000000003,1
15128.0,59,1360,1522.4600000000007,1
15129.0,49,1794,3447.4,1
15130.0,169,197,330.11,2
15132.0,17,679,977.9300000000002,1
15133.0,127,680,982.4199999999998,1
15134.0,14,887,1387.99,1
15135.0,232,45,150.95,3
15136.0,2,777,1290.9500000000005,1
15139.0,239,208,178.96000000000006,3
15140.0,51,1577,2358.5000000000005,1
15142.0,45,365,498.74,1
15143.0,225,150,259.45,2
15144.0,7,3074,6630.840000000007,1
15145.0,3,756,1194.7300000000005,1
15146.0,164,1487,1340.6600000000005,2
15147.0,218,369,638.35,2
15148.0,10,187,301.28999999999996,1
15149.0,133,128,520.8,2
15150.0,16,3683,5324.969999999995,1
15152.0,9,2714,4807.139999999999,1
15153.0,30,198,329.25,1
15154.0,73,111,352.57,1
15156.0,0,597,961.4899999999999,1
15157.0,3,2542,2002.6400000000003,1
15158.0,44,198,401.4000000000001,1
15159.0,1,11488,18708.340000000026,1
15160.0,356,84,158.16000000000003,3
15163.0,17,186,304.4699999999999,1
15164.0,68,360,843.0499999999997,1
15165.0,372,160,487.75,3
15167.0,320,67,162.99999999999997,3
15168.0,25,52,106.56,1
15171.0,324,390,1544.5,3
15172.0,8,1611,1624.0499999999997,1
15174.0,322,145,135.75,3
15175.0,71,454,224.14000000000007,1
15178.0,259,30,40.5,3
15179.0,17,1969,2227.7000000000003,1
15180.0,366,36,87.5,3
15181.0,65,546,698.68,1
15182.0,153,253,622.8499999999999,2
15184.0,28,223,406.76,1
15185.0,69,666,310.62000000000006,1
15186.0,13,215,411.40999999999997,1
15187.0,1,1905,4884.280000000002,1
15189.0,0,6263,16648.640000000007,1
15192.0,119,918,1044.3200000000004,1
15193.0,60,144,499.32,1
15194.0,2,5758,7711.889999999998,1
15195.0,2,1404,3861.0,1
15197.0,8,485,1502.7800000000002,1
15198.0,91,120,193.64,1
15199.0,58,396,1268.6999999999998,1
15201.0,78,1458,1545.24,1
15203.0,25,1753,1827.7999999999984,1
15204.0,356,258,316.58000000000004,3
15205.0,84,379,657.65,1
15206.0,9,162,420.29999999999995,1
15208.0,0,318,872.62,1
15210.0,224,228,331.18,2
15211.0,59,240,894.41,1
15212.0,238,39,114.64999999999999,3
15213.0,318,274,331.65,3
15214.0,1,1254,1661.44,1
15215.0,44,239,853.8900000000003,1
15216.0,87,28,96.6,1
15218.0,10,3329,5756.890000000001,1
15219.0,175,45,305.75,2
15220.0,51,1409,1798.9999999999993,1
15221.0,365,61,692.4,3
15222.0,318,440,585.0,3
15223.0,225,328,1056.6000000000001,2
15224.0,357,154,333.67999999999995,3
15225.0,233,226,409.4000000000001,3
15226.0,310,71,154.41,3
15227.0,36,750,1219.4,1
15228.0,65,2258,3396.4600000000005,1
15230.0,238,351,429.6,3
15232.0,112,686,612.0600000000001,1
15234.0,276,196,197.0,3
15235.0,217,1324,2247.5099999999998,2
15236.0,298,269,321.05,3
15237.0,1,1071,1412.320000000001,1
15238.0,28,695,1087.4399999999998,1
15239.0,9,597,796.84,1
15240.0,44,1377,1727.57,1
15241.0,66,1821,1774.2900000000006,1
15243.0,73,185,316.68,1
15244.0,64,405,631.57,1
15245.0,133,1784,2515.8400000000006,1
15246.0,237,247,514.1500000000001,3
15247.0,121,160,356.0,1
15249.0,31,3597,6719.560000000006,1
15251.0,8,6258,10642.869999999994,1
15252.0,35,522,740.7800000000001,1
15253.0,15,868,921.0999999999996,1
15254.0,126,275,300.36000000000007,1
15255.0,66,489,890.8499999999999,1
15256.0,148,55,98.45,2
15257.0,280,47,402.15,3
15258.0,168,142,623.1600000000001,2
15260.0,99,909,1840.77,1
15261.0,134,270,254.82000000000002,2
15262.0,323,73,178.95000000000002,3
15263.0,106,89,156.50999999999996,1
15264.0,63,265,393.74000000000007,1
15265.0,150,612,1506.1200000000001,2
15266.0,337,18,119.30000000000001,3
15267.0,21,944,1717.36,1
15269.0,23,26,408.8,1
15270.0,15,1583,2460.7799999999997,1
15271.0,6,1267,2528.320000000002,1
15272.0,56,310,721.9399999999998,1
15274.0,3,619,716.5700000000003,1
15275.0,30,499,621.0899999999999,1
15276.0,65,64,135.31000000000003,1
15277.0,46,205,255.89999999999998,1
15279.0,354,193,303.61,3
15280.0,171,154,113.12,2
15281.0,58,1229,2424.3499999999995,1
15286.0,49,55,240.55,1
15287.0,21,434,488.14,1
15288.0,42,775,2306.519999999999,1
15289.0,28,1020,944.4600000000003,1
15290.0,4,4571,8082.670000000001,1
15291.0,25,2132,4740.090000000003,1
15292.0,200,56,180.93999999999997,2
15296.0,43,1775,3735.41,1
15297.0,9,294,648.8399999999999,1
15298.0,1,3480,5825.7,1
15299.0,66,2956,5226.93,1
15300.0,63,292,496.4399999999999,1
15301.0,50,2782,5112.579999999998,1
15303.0,289,248,574.02,3
15304.0,60,108,708.5000000000001,1
15306.0,63,810,1174.3499999999997,1
15307.0,95,37,205.3,1
15308.0,270,177,318.67,3
15311.0,0,38668,62116.46000000012,1
15312.0,74,519,928.6000000000001,1
15313.0,109,25,52.0,1
15314.0,198,313,327.97,2
15315.0,63,886,589.4600000000002,1
15316.0,326,100,165.0,3
15318.0,3,642,312.62,1
15319.0,283,175,204.5,3
15320.0,43,326,267.13,1
15321.0,48,1199,2845.8900000000012,1
15322.0,63,467,756.3899999999999,1
15325.0,103,232,162.2899999999999,1
15326.0,333,386,311.71,3
15327.0,52,116,208.75000000000003,1
15329.0,34,496,1093.8999999999999,1
15330.0,31,1312,714.96,1
15332.0,365,652,1661.06,3
15333.0,207,344,1028.56,2
15334.0,156,274,351.6699999999999,2
15335.0,53,80,173.97000000000003,1
15339.0,65,418,590.5699999999998,1
15341.0,80,812,2020.52,1
15342.0,115,290,420.4199999999999,1
15343.0,86,84,364.5,1
15344.0,0,126,651.2999999999998,1
15345.0,34,84,419.39,1
15346.0,332,144,252.42000000000004,3
15347.0,365,130,201.59999999999997,3
15348.0,71,84,158.03999999999996,1
15349.0,157,327,473.80999999999983,2
15350.0,372,51,115.65,3
15351.0,11,774,2058.080000000001,1
15353.0,254,343,777.02,3
15355.0,28,45,277.05000000000007,1
15356.0,30,1673,2766.499999999999,1
15358.0,4,7173,8459.599999999993,1
15360.0,39,223,427.92999999999995,1
15361.0,361,336,418.9200000000001,3
15363.0,240,145,333.95,3
15364.0,95,493,913.1900000000004,1
15365.0,25,1410,3298.1899999999996,1
15366.0,74,621,602.5100000000001,1
15367.0,56,1059,1887.4899999999993,1
15368.0,20,230,446.94000000000005,1
15369.0,143,1,1592.49,2
15370.0,40,832,2411.55,1
15372.0,136,2924,2007.4,1
15373.0,7,524,2618.710000000001,1
15374.0,128,126,168.0,1
15376.0,39,619,1233.3599999999997,1
15379.0,168,2317,3774.6899999999996,2
15380.0,8,378,1698.16,1
15381.0,213,171,596.85,2
15382.0,14,4021,5983.559999999999,1
15384.0,169,599,649.0600000000001,2
15385.0,39,161,316.88,1
15386.0,185,446,394.14000000000004,2
15388.0,269,88,140.54,3
15389.0,171,400,500.0,2
15392.0,4,1289,1555.3299999999997,1
15393.0,15,150,231.86,1
15394.0,9,910,2183.54,1
15395.0,325,17,107.45000000000002,3
15396.0,112,122,288.17999999999995,1
15397.0,289,20,94.0,3
15398.0,15,771,1351.4299999999998,1
15399.0,0,611,815.7699999999999,1
15400.0,91,420,765.7,1
15402.0,148,694,626.7699999999999,2
15405.0,188,193,349.1,2
15406.0,17,272,594.8100000000001,1
15407.0,33,558,1056.44,1
15408.0,263,106,267.17999999999995,3
15410.0,83,1200,3450.8400000000015,1
15411.0,25,532,1371.3800000000003,1
15412.0,170,108,190.53000000000003,2
15414.0,9,443,774.8999999999999,1
15415.0,312,575,572.8099999999998,3
15416.0,64,2091,3994.269999999999,1
15417.0,84,284,508.8000000000001,1
15419.0,24,230,135.86,1
15421.0,58,500,950.3599999999996,1
15422.0,322,38,97.7,3
15423.0,37,101,43.5,1
15424.0,253,554,383.34,3
15426.0,18,685,1464.88,1
15427.0,32,1013,1483.1399999999999,1
15428.0,14,102,93.78,1
15429.0,26,391,429.7999999999998,1
15432.0,22,65,171.19,1
15433.0,78,669,648.7299999999997,1
15434.0,7,656,1085.4800000000002,1
15435.0,21,54,149.29000000000005,1
15436.0,11,613,1122.5300000000007,1
15437.0,261,79,200.16000000000003,3
15438.0,130,59,156.57999999999998,1
15440.0,54,197,383.67999999999995,1
15442.0,248,120,594.0,3
15443.0,1,1666,3261.659999999999,1
15444.0,8,764,1418.2600000000016,1
15445.0,263,58,113.5,3
15447.0,330,85,155.17,3
15448.0,312,232,494.64000000000004,3
15449.0,25,814,977.82,1
15450.0,29,376,429.84,1
15452.0,29,283,538.73,1
15453.0,1,845,1388.370000000001,1
15454.0,361,86,179.10000000000002,3
15456.0,282,660,447.2200000000001,3
15457.0,261,132,237.07000000000002,3
15458.0,24,156,161.64,1
15460.0,353,109,216.76,3
15462.0,93,172,234.60000000000002,1
